Customer Review,Date Of Stay,Customer Rating,Owner Responded,Lemmatized Tokens,lemmatized
stay perfect staff care helpfulness show go way suggestion plan evening car available small cost great way driver know city room nice comfortable good view golf course city hide gem downstairs nice cup tea coffee wonderful cake highly recommend stay,02/14,Excellent,True,"['stay', 'perfect', 'staff', 'care', 'helpfulness', 'show', 'go', 'way', 'suggestion', 'plan', 'evening', 'car', 'available', 'small', 'cost', 'great', 'way', 'driver', 'know', 'city', 'room', 'nice', 'comfortable', 'good', 'view', 'golf', 'course', 'city', 'hide', 'gem', 'downstairs', 'nice', 'cup', 'tea', 'coffee', 'wonderful', 'cake', 'highly', 'recommend', 'stay']",stay perfect staff care helpfulness show go way suggestion plan evening car available small cost great way driver know city room nice comfortable good view golf course city hide gem downstairs nice cup tea coffee wonderful cake highly recommend stay
treat like royalty thoughtful courteous care considerate level room beautifully food delicious glutenfree diet address dining room staff suggest place visit call taxi make sure phone number concierge go attention make sure take care safe incomparable look forward return visit,01/14,Excellent,True,"['treat', 'like', 'royalty', 'thoughtful', 'courteous', 'care', 'considerate', 'level', 'room', 'beautifully', 'food', 'delicious', 'glutenfree', 'diet', 'address', 'dining', 'room', 'staff', 'suggest', 'place', 'visit', 'call', 'taxi', 'make', 'sure', 'phone', 'number', 'concierge', 'go', 'attention', 'make', 'sure', 'take', 'care', 'safe', 'incomparable', 'look', 'forward', 'return', 'visit']",treat like royalty thoughtful courteous care considerate level room beautifully food delicious glutenfree diet address dining room staff suggest place visit call taxi make sure phone number concierge go attention make sure take care safe incomparable look forward return visit
nice dress commercial centre inside zara burberry rich hall face great pool gym sauna internal swimming pool massage center cold habitat white marble good business centre present available private business room conference room common business center wi fi fruible need activate 15 min time notwithstanding payd wifi room service high level pass phoned order check fine welcome international television wide room nice desk dvd present list film bolliwood holliwood elegant belle époque style room,12/13,Very Good,True,"['nice', 'dress', 'commercial', 'centre', 'inside', 'zara', 'burberry', 'rich', 'hall', 'face', 'great', 'pool', 'gym', 'sauna', 'internal', 'swimming', 'pool', 'massage', 'center', 'cold', 'habitat', 'white', 'marble', 'good', 'business', 'centre', 'present', 'available', 'private', 'business', 'room', 'conference', 'room', 'common', 'business', 'center', 'wi', 'fi', 'fruible', 'need', 'activate', '15', 'min', 'time', 'notwithstanding', 'payd', 'wifi', 'room', 'service', 'high', 'level', 'pass', 'phoned', 'order', 'check', 'fine', 'welcome', 'international', 'television', 'wide', 'room', 'nice', 'desk', 'dvd', 'present', 'list', 'film', 'bolliwood', 'holliwood', 'elegant', 'belle', 'époque', 'style', 'room']",nice dress commercial centre inside zara burberry rich hall face great pool gym sauna internal swimming pool massage center cold habitat white marble good business centre present available private business room conference room common business center wi fi fruible need activate 15 min time notwithstanding payd wifi room service high level pass phoned order check fine welcome international television wide room nice desk dvd present list film bolliwood holliwood elegant belle époque style room
return magnificent tour northern inaia organise charming amrita head office stay 6 hotel car driver plus local guide require wonderful holiday listing review head change number case help contemplate similar trip new fantastic staff friendly efficient helpful truth room bit date bathroom small major refurbishment tne pipe line do not matter staff good eat 360 restaurant great oriental ok romantic reccomend,02/14,Excellent,True,"['return', 'magnificent', 'tour', 'northern', 'inaia', 'organise', 'charming', 'amrita', 'head', 'office', 'stay', '6', 'hotel', 'car', 'driver', 'plus', 'local', 'guide', 'require', 'wonderful', 'holiday', 'listing', 'review', 'head', 'change', 'number', 'case', 'help', 'contemplate', 'similar', 'trip', 'new', 'fantastic', 'staff', 'friendly', 'efficient', 'helpful', 'truth', 'room', 'bit', 'date', 'bathroom', 'small', 'major', 'refurbishment', 'tne', 'pipe', 'line', 'do', 'not', 'matter', 'staff', 'good', 'eat', '360', 'restaurant', 'great', 'oriental', 'ok', 'romantic', 'reccomend']",return magnificent tour northern inaia organise charming amrita head office stay 6 hotel car driver plus local guide require wonderful holiday listing review head change number case help contemplate similar trip new fantastic staff friendly efficient helpful truth room bit date bathroom small major refurbishment tne pipe line do not matter staff good eat 360 restaurant great oriental ok romantic reccomend
excellent inner environment nice floor nice food nice service business meeting stay venue conference peaceful environment staff couteous ready help preferable enjoyable group meeting,03/14,Excellent,True,"['excellent', 'inner', 'environment', 'nice', 'floor', 'nice', 'food', 'nice', 'service', 'business', 'meeting', 'stay', 'venue', 'conference', 'peaceful', 'environment', 'staff', 'couteous', 'ready', 'help', 'preferable', 'enjoyable', 'group', 'meeting']",excellent inner environment nice floor nice food nice service business meeting stay venue conference peaceful environment staff couteous ready help preferable enjoyable group meeting
exemplary service staff feel home solution problem stay food breakfast good 360 day stay,02/14,Excellent,True,"['exemplary', 'service', 'staff', 'feel', 'home', 'solution', 'problem', 'stay', 'food', 'breakfast', 'good', '360', 'day', 'stay']",exemplary service staff feel home solution problem stay food breakfast good 360 day stay
overall experience new excellent penny spend worth stupendous food service way detail minute aspect rare 5stars kudo wonderful team ensure good possible experience customer,01/14,Excellent,True,"['overall', 'experience', 'new', 'excellent', 'penny', 'spend', 'worth', 'stupendous', 'food', 'service', 'way', 'detail', 'minute', 'aspect', 'rare', '5stars', 'kudo', 'wonderful', 'team', 'ensure', 'good', 'possible', 'experience', 'customer']",overall experience new excellent penny spend worth stupendous food service way detail minute aspect rare 5stars kudo wonderful team ensure good possible experience customer
week stay taj property famous heritage hotel stop feel like grand hyatt nyc lobby active alot business meeting staff speak perfect englishinclude waiter restaurant pretty good clean location affluent section room bathroom special little wear bit letdown experience overthetop hospitality ambiance character india fine heritage luxury property,02/14,Very Good,True,"['week', 'stay', 'taj', 'property', 'famous', 'heritage', 'hotel', 'stop', 'feel', 'like', 'grand', 'hyatt', 'nyc', 'lobby', 'active', 'alot', 'business', 'meeting', 'staff', 'speak', 'perfect', 'englishinclude', 'waiter', 'restaurant', 'pretty', 'good', 'clean', 'location', 'affluent', 'section', 'room', 'bathroom', 'special', 'little', 'wear', 'bit', 'letdown', 'experience', 'overthetop', 'hospitality', 'ambiance', 'character', 'india', 'fine', 'heritage', 'luxury', 'property']",week stay taj property famous heritage hotel stop feel like grand hyatt nyc lobby active alot business meeting staff speak perfect englishinclude waiter restaurant pretty good clean location affluent section room bathroom special little wear bit letdown experience overthetop hospitality ambiance character india fine heritage luxury property
service unique different hotel range official event recently service delivery well prefer choice corporate gathering quality stay food excellant importantly location ideal,01/14,Very Good,True,"['service', 'unique', 'different', 'hotel', 'range', 'official', 'event', 'recently', 'service', 'delivery', 'well', 'prefer', 'choice', 'corporate', 'gathering', 'quality', 'stay', 'food', 'excellant', 'importantly', 'location', 'ideal']",service unique different hotel range official event recently service delivery well prefer choice corporate gathering quality stay food excellant importantly location ideal
list unsurpassed service luxury attention attention greet personal assistance polite friendly unintrusive restaurant excellent good place stay worth pay,12/13,Excellent,True,"['list', 'unsurpassed', 'service', 'luxury', 'attention', 'attention', 'greet', 'personal', 'assistance', 'polite', 'friendly', 'unintrusive', 'restaurant', 'excellent', 'good', 'place', 'stay', 'worth', 'pay']",list unsurpassed service luxury attention attention greet personal assistance polite friendly unintrusive restaurant excellent good place stay worth pay
service flawless stay 2 day prior tour 2 day way give suite give room stretch bed comfortable soft appreciated complimentary wine fruit nuts spa lovely warm salt water pool inside bountiful breakfast keep dinner highly recommend,12/13,Excellent,True,"['service', 'flawless', 'stay', '2', 'day', 'prior', 'tour', '2', 'day', 'way', 'give', 'suite', 'give', 'room', 'stretch', 'bed', 'comfortable', 'soft', 'appreciated', 'complimentary', 'wine', 'fruit', 'nuts', 'spa', 'lovely', 'warm', 'salt', 'water', 'pool', 'inside', 'bountiful', 'breakfast', 'keep', 'dinner', 'highly', 'recommend']",service flawless stay 2 day prior tour 2 day way give suite give room stretch bed comfortable soft appreciated complimentary wine fruit nuts spa lovely warm salt water pool inside bountiful breakfast keep dinner highly recommend
stay new jumping point tour predominately business fantastic spa wife use day unwind plane journey love get wonderful welcome airport 2012 meet mona singh time look forward meet walk distance gate government building centrally base close delhis tourist attraction hotel staff make stay memorable wonderful treatment,02/14,Excellent,True,"['stay', 'new', 'jumping', 'point', 'tour', 'predominately', 'business', 'fantastic', 'spa', 'wife', 'use', 'day', 'unwind', 'plane', 'journey', 'love', 'get', 'wonderful', 'welcome', 'airport', '2012', 'meet', 'mona', 'singh', 'time', 'look', 'forward', 'meet', 'walk', 'distance', 'gate', 'government', 'building', 'centrally', 'base', 'close', 'delhis', 'tourist', 'attraction', 'hotel', 'staff', 'make', 'stay', 'memorable', 'wonderful', 'treatment']",stay new jumping point tour predominately business fantastic spa wife use day unwind plane journey love get wonderful welcome airport 2012 meet mona singh time look forward meet walk distance gate government building centrally base close delhis tourist attraction hotel staff make stay memorable wonderful treatment
stay new night experience fantastic staff polite cooperative help query matter small staff greet warmth promptly escort room arrive hour usual checkin time slight mix pickup airport big deal room service fast food room service restaurant delicious pleasent surprise receive anniversary cake flower 12 oclock midnight guy day gesture thank suggestion inform guest pickupdrop arrangement callsm advance,02/14,Excellent,True,"['stay', 'new', 'night', 'experience', 'fantastic', 'staff', 'polite', 'cooperative', 'help', 'query', 'matter', 'small', 'staff', 'greet', 'warmth', 'promptly', 'escort', 'room', 'arrive', 'hour', 'usual', 'checkin', 'time', 'slight', 'mix', 'pickup', 'airport', 'big', 'deal', 'room', 'service', 'fast', 'food', 'room', 'service', 'restaurant', 'delicious', 'pleasent', 'surprise', 'receive', 'anniversary', 'cake', 'flower', '12', 'oclock', 'midnight', 'guy', 'day', 'gesture', 'thank', 'suggestion', 'inform', 'guest', 'pickupdrop', 'arrangement', 'callsm', 'advance']",stay new night experience fantastic staff polite cooperative help query matter small staff greet warmth promptly escort room arrive hour usual checkin time slight mix pickup airport big deal room service fast food room service restaurant delicious pleasent surprise receive anniversary cake flower 12 oclock midnight guy day gesture thank suggestion inform guest pickupdrop arrangement callsm advance
nice good room bathroom small staff surprisingly tip policy nice swimming pool cold beer,02/14,Very Good,True,"['nice', 'good', 'room', 'bathroom', 'small', 'staff', 'surprisingly', 'tip', 'policy', 'nice', 'swimming', 'pool', 'cold', 'beer']",nice good room bathroom small staff surprisingly tip policy nice swimming pool cold beer
stopover go return rajasthan 2 stay greet marigold male tikka greet quick check welcome warm breakfast incredible spa die visit gym excellent plus personalize service waiter restaurant remember preference 10 day stay incredible concierge helpful arrange airport transport airport pick jodhpur,01/14,Excellent,True,"['stopover', 'go', 'return', 'rajasthan', '2', 'stay', 'greet', 'marigold', 'male', 'tikka', 'greet', 'quick', 'check', 'welcome', 'warm', 'breakfast', 'incredible', 'spa', 'die', 'visit', 'gym', 'excellent', 'plus', 'personalize', 'service', 'waiter', 'restaurant', 'remember', 'preference', '10', 'day', 'stay', 'incredible', 'concierge', 'helpful', 'arrange', 'airport', 'transport', 'airport', 'pick', 'jodhpur']",stopover go return rajasthan 2 stay greet marigold male tikka greet quick check welcome warm breakfast incredible spa die visit gym excellent plus personalize service waiter restaurant remember preference 10 day stay incredible concierge helpful arrange airport transport airport pick jodhpur
place class restaurant selection fitness area pool spa room well I ve see world would not stay new level service personalization service good I ve see,02/14,Excellent,True,"['place', 'class', 'restaurant', 'selection', 'fitness', 'area', 'pool', 'spa', 'room', 'well', 'I', 've', 'see', 'world', 'would', 'not', 'stay', 'new', 'level', 'service', 'personalization', 'service', 'good', 'I', 've', 'see']",place class restaurant selection fitness area pool spa room well I ve see world would not stay new level service personalization service good I ve see
group 4 girl break oberois great room keep neat clean ambience great pool refresh great place spend evening breakfat buffet lavish tastebud wide varity choose warmth care staff excellent wasnt visit awesome expiernce,10/13,Excellent,True,"['group', '4', 'girl', 'break', 'oberois', 'great', 'room', 'keep', 'neat', 'clean', 'ambience', 'great', 'pool', 'refresh', 'great', 'place', 'spend', 'evening', 'breakfat', 'buffet', 'lavish', 'tastebud', 'wide', 'varity', 'choose', 'warmth', 'care', 'staff', 'excellent', 'wasnt', 'visit', 'awesome', 'expiernce']",group 4 girl break oberois great room keep neat clean ambience great pool refresh great place spend evening breakfat buffet lavish tastebud wide varity choose warmth care staff excellent wasnt visit awesome expiernce
stay 4 year special way make feel welcome comfortable make real good groupproperty facility 5 start will not detail easy manner warmth people carry make worth stay visit,02/14,Very Good,True,"['stay', '4', 'year', 'special', 'way', 'make', 'feel', 'welcome', 'comfortable', 'make', 'real', 'good', 'groupproperty', 'facility', '5', 'start', 'will', 'not', 'detail', 'easy', 'manner', 'warmth', 'people', 'carry', 'make', 'worth', 'stay', 'visit']",stay 4 year special way make feel welcome comfortable make real good groupproperty facility 5 start will not detail easy manner warmth people carry make worth stay visit
wife start holiday 2 night new great start obviously cater business leisure traveller staff charming efficient room 8th floor give view be not misty enjoy old world charm attentive service bar comfy place afternoon tea cocktail breakfast buffet plentiful good la carte breakfast menu eat 360 restaurant modern decor evening enjoy indian food delighted stay certainly return future,02/14,Excellent,True,"['wife', 'start', 'holiday', '2', 'night', 'new', 'great', 'start', 'obviously', 'cater', 'business', 'leisure', 'traveller', 'staff', 'charming', 'efficient', 'room', '8th', 'floor', 'give', 'view', 'be', 'not', 'misty', 'enjoy', 'old', 'world', 'charm', 'attentive', 'service', 'bar', 'comfy', 'place', 'afternoon', 'tea', 'cocktail', 'breakfast', 'buffet', 'plentiful', 'good', 'la', 'carte', 'breakfast', 'menu', 'eat', '360', 'restaurant', 'modern', 'decor', 'evening', 'enjoy', 'indian', 'food', 'delighted', 'stay', 'certainly', 'return', 'future']",wife start holiday 2 night new great start obviously cater business leisure traveller staff charming efficient room 8th floor give view be not misty enjoy old world charm attentive service bar comfy place afternoon tea cocktail breakfast buffet plentiful good la carte breakfast menu eat 360 restaurant modern decor evening enjoy indian food delighted stay certainly return future
hi visit new recently cocktail expat colleague book table 360 evening 810 people order drink starter restaurant service coordinate table clear long remind staff dirty plate glass table hour length restaurant look busy evening staff ignore service require table restaurant manager little control staff movement plan action visible fb staff abhishek courteous pleasant helpless poor chap look overloaded work,02/14,Average,True,"['hi', 'visit', 'new', 'recently', 'cocktail', 'expat', 'colleague', 'book', 'table', '360', 'evening', '810', 'people', 'order', 'drink', 'starter', 'restaurant', 'service', 'coordinate', 'table', 'clear', 'long', 'remind', 'staff', 'dirty', 'plate', 'glass', 'table', 'hour', 'length', 'restaurant', 'look', 'busy', 'evening', 'staff', 'ignore', 'service', 'require', 'table', 'restaurant', 'manager', 'little', 'control', 'staff', 'movement', 'plan', 'action', 'visible', 'fb', 'staff', 'abhishek', 'courteous', 'pleasant', 'helpless', 'poor', 'chap', 'look', 'overloaded', 'work']",hi visit new recently cocktail expat colleague book table 360 evening 810 people order drink starter restaurant service coordinate table clear long remind staff dirty plate glass table hour length restaurant look busy evening staff ignore service require table restaurant manager little control staff movement plan action visible fb staff abhishek courteous pleasant helpless poor chap look overloaded work
give 6 star check experience net net brilliant training academy deep understanding traveler fail realistically good hotel world hilton mariott include fall short hair breadth read know banker stay 5 hotel world believe experience ruin stay standard shoot roof like review comprehensive balanced pointed benefit section arrange order experience ok go airport pick 6 star prebooke limo,02/14,Excellent,True,"['give', '6', 'star', 'check', 'experience', 'net', 'net', 'brilliant', 'training', 'academy', 'deep', 'understanding', 'traveler', 'fail', 'realistically', 'good', 'hotel', 'world', 'hilton', 'mariott', 'include', 'fall', 'short', 'hair', 'breadth', 'read', 'know', 'banker', 'stay', '5', 'hotel', 'world', 'believe', 'experience', 'ruin', 'stay', 'standard', 'shoot', 'roof', 'like', 'review', 'comprehensive', 'balanced', 'pointed', 'benefit', 'section', 'arrange', 'order', 'experience', 'ok', 'go', 'airport', 'pick', '6', 'star', 'prebooke', 'limo']",give 6 star check experience net net brilliant training academy deep understanding traveler fail realistically good hotel world hilton mariott include fall short hair breadth read know banker stay 5 hotel world believe experience ruin stay standard shoot roof like review comprehensive balanced pointed benefit section arrange order experience ok go airport pick 6 star prebooke limo
beautiful lovely set beautiful old style wood work warm appeal style exceptional service staff member doorman laundry housekeeping desk wait staff,02/14,Very Good,True,"['beautiful', 'lovely', 'set', 'beautiful', 'old', 'style', 'wood', 'work', 'warm', 'appeal', 'style', 'exceptional', 'service', 'staff', 'member', 'doorman', 'laundry', 'housekeeping', 'desk', 'wait', 'staff']",beautiful lovely set beautiful old style wood work warm appeal style exceptional service staff member doorman laundry housekeeping desk wait staff
stay 3 night room need upgradation interior need improve be not impressed bathroom gadget service excellent casual traveller food excellent,01/14,Very Good,True,"['stay', '3', 'night', 'room', 'need', 'upgradation', 'interior', 'need', 'improve', 'be', 'not', 'impressed', 'bathroom', 'gadget', 'service', 'excellent', 'casual', 'traveller', 'food', 'excellent']",stay 3 night room need upgradation interior need improve be not impressed bathroom gadget service excellent casual traveller food excellent
start rajasthan tour new good choice locate city center 1 hour drive airport typical bigcity business guest business people outside concrete block nice look inside offer amenity expect 5star friendly welcome arrival emphasis security great value security check entrance mandatory checkin formality complete quickly reliably background room good size,10/13,Excellent,True,"['start', 'rajasthan', 'tour', 'new', 'good', 'choice', 'locate', 'city', 'center', '1', 'hour', 'drive', 'airport', 'typical', 'bigcity', 'business', 'guest', 'business', 'people', 'outside', 'concrete', 'block', 'nice', 'look', 'inside', 'offer', 'amenity', 'expect', '5star', 'friendly', 'welcome', 'arrival', 'emphasis', 'security', 'great', 'value', 'security', 'check', 'entrance', 'mandatory', 'checkin', 'formality', 'complete', 'quickly', 'reliably', 'background', 'room', 'good', 'size']",start rajasthan tour new good choice locate city center 1 hour drive airport typical bigcity business guest business people outside concrete block nice look inside offer amenity expect 5star friendly welcome arrival emphasis security great value security check entrance mandatory checkin formality complete quickly reliably background room good size
arrive 3 kid age 6 15 hong kong midnight time walk door mona perfect hostess order pizza kid arrive room day rearrange itinerary pleasant kid go rickshaw ride old sure appropriate level attendant kid feel safe wife select special item clothing store checking realise credit card machine break do not cash run late tour leave merchandise jump car call mona contact store,02/14,Excellent,True,"['arrive', '3', 'kid', 'age', '6', '15', 'hong', 'kong', 'midnight', 'time', 'walk', 'door', 'mona', 'perfect', 'hostess', 'order', 'pizza', 'kid', 'arrive', 'room', 'day', 'rearrange', 'itinerary', 'pleasant', 'kid', 'go', 'rickshaw', 'ride', 'old', 'sure', 'appropriate', 'level', 'attendant', 'kid', 'feel', 'safe', 'wife', 'select', 'special', 'item', 'clothing', 'store', 'checking', 'realise', 'credit', 'card', 'machine', 'break', 'do', 'not', 'cash', 'run', 'late', 'tour', 'leave', 'merchandise', 'jump', 'car', 'call', 'mona', 'contact', 'store']",arrive 3 kid age 6 15 hong kong midnight time walk door mona perfect hostess order pizza kid arrive room day rearrange itinerary pleasant kid go rickshaw ride old sure appropriate level attendant kid feel safe wife select special item clothing store checking realise credit card machine break do not cash run late tour leave merchandise jump car call mona contact store
I ve stay time plenty lunch diner breakfast definitely good town location ideal service perfect near perfection wine bar good cellar town,03/13,Very Good,True,"['I', 've', 'stay', 'time', 'plenty', 'lunch', 'diner', 'breakfast', 'definitely', 'good', 'town', 'location', 'ideal', 'service', 'perfect', 'near', 'perfection', 'wine', 'bar', 'good', 'cellar', 'town']",I ve stay time plenty lunch diner breakfast definitely good town location ideal service perfect near perfection wine bar good cellar town
worse dining experience book lunch buffet service poor dish ask service slow wait drink member family wait main meal staff start clear table,03/13,Terrible,True,"['worse', 'dining', 'experience', 'book', 'lunch', 'buffet', 'service', 'poor', 'dish', 'ask', 'service', 'slow', 'wait', 'drink', 'member', 'family', 'wait', 'main', 'meal', 'staff', 'start', 'clear', 'table']",worse dining experience book lunch buffet service poor dish ask service slow wait drink member family wait main meal staff start clear table
good pleasant ambiance service par international standard stay 3 night room food excellent service employee highly commendable negative pricing food slightly high similar hotel city,05/13,Excellent,True,"['good', 'pleasant', 'ambiance', 'service', 'par', 'international', 'standard', 'stay', '3', 'night', 'room', 'food', 'excellent', 'service', 'employee', 'highly', 'commendable', 'negative', 'pricing', 'food', 'slightly', 'high', 'similar', 'hotel', 'city']",good pleasant ambiance service par international standard stay 3 night room food excellent service employee highly commendable negative pricing food slightly high similar hotel city
stay night jan 2014 spend day take advantage hotel offer spa restaurant shop smooth room room great classic modern style high standard location difficult city taxis require leave traffic jam normal city feel place service service fluctuate good service we ve little bear times assistant manager special arrangement amazing recommend great highlight explore food great food do not chance eat italian,01/14,Excellent,True,"['stay', 'night', 'jan', '2014', 'spend', 'day', 'take', 'advantage', 'hotel', 'offer', 'spa', 'restaurant', 'shop', 'smooth', 'room', 'room', 'great', 'classic', 'modern', 'style', 'high', 'standard', 'location', 'difficult', 'city', 'taxis', 'require', 'leave', 'traffic', 'jam', 'normal', 'city', 'feel', 'place', 'service', 'service', 'fluctuate', 'good', 'service', 'we', 've', 'little', 'bear', 'times', 'assistant', 'manager', 'special', 'arrangement', 'amazing', 'recommend', 'great', 'highlight', 'explore', 'food', 'great', 'food', 'do', 'not', 'chance', 'eat', 'italian']",stay night jan 2014 spend day take advantage hotel offer spa restaurant shop smooth room room great classic modern style high standard location difficult city taxis require leave traffic jam normal city feel place service service fluctuate good service we ve little bear times assistant manager special arrangement amazing recommend great highlight explore food great food do not chance eat italian
see security prior enter provide peace mind beautiful exterior garden staff inside fold professionalism couple smile face commended staff exceptionally attentive guest need remember name indoor pool fun good temperature spa treatment facility excellent professional,01/14,Excellent,True,"['see', 'security', 'prior', 'enter', 'provide', 'peace', 'mind', 'beautiful', 'exterior', 'garden', 'staff', 'inside', 'fold', 'professionalism', 'couple', 'smile', 'face', 'commended', 'staff', 'exceptionally', 'attentive', 'guest', 'need', 'remember', 'name', 'indoor', 'pool', 'fun', 'good', 'temperature', 'spa', 'treatment', 'facility', 'excellent', 'professional']",see security prior enter provide peace mind beautiful exterior garden staff inside fold professionalism couple smile face commended staff exceptionally attentive guest need remember name indoor pool fun good temperature spa treatment facility excellent professional
know class style room luxurious interior nice go event food delicious try people consider foodie,10/13,Very Good,True,"['know', 'class', 'style', 'room', 'luxurious', 'interior', 'nice', 'go', 'event', 'food', 'delicious', 'try', 'people', 'consider', 'foodie']",know class style room luxurious interior nice go event food delicious try people consider foodie
remark hospitality ill ambience aroma include groomed polished staff stink class step short mrs prs give stand wonder hospitality countrys capital special thank regard mr reuben kataria ji mr jay rathore mr deepak ji mrs sumegha ji fb rest staff,01/14,Excellent,True,"['remark', 'hospitality', 'ill', 'ambience', 'aroma', 'include', 'groomed', 'polished', 'staff', 'stink', 'class', 'step', 'short', 'mrs', 'prs', 'give', 'stand', 'wonder', 'hospitality', 'countrys', 'capital', 'special', 'thank', 'regard', 'mr', 'reuben', 'kataria', 'ji', 'mr', 'jay', 'rathore', 'mr', 'deepak', 'ji', 'mrs', 'sumegha', 'ji', 'fb', 'rest', 'staff']",remark hospitality ill ambience aroma include groomed polished staff stink class step short mrs prs give stand wonder hospitality countrys capital special thank regard mr reuben kataria ji mr jay rathore mr deepak ji mrs sumegha ji fb rest staff
visit business trip nice experience life stay day room excellently decorate service awesome type refresh drink love,01/14,Excellent,True,"['visit', 'business', 'trip', 'nice', 'experience', 'life', 'stay', 'day', 'room', 'excellently', 'decorate', 'service', 'awesome', 'type', 'refresh', 'drink', 'love']",visit business trip nice experience life stay day room excellently decorate service awesome type refresh drink love
start 11 day vacation new perfect start 11 day vacation stay 5 specious room royal suite 2 story suite nicely organize daughter love extra space play time welcome package leave toy childrens book daughter enjoy today staff friendly exceed expectation mona singh excellent job organize sight seeing make 2 day new long day warm water pool blessing popular business people kid friendly sure visit soon ashish rajvi prisha,02/13,Excellent,True,"['start', '11', 'day', 'vacation', 'new', 'perfect', 'start', '11', 'day', 'vacation', 'stay', '5', 'specious', 'room', 'royal', 'suite', '2', 'story', 'suite', 'nicely', 'organize', 'daughter', 'love', 'extra', 'space', 'play', 'time', 'welcome', 'package', 'leave', 'toy', 'childrens', 'book', 'daughter', 'enjoy', 'today', 'staff', 'friendly', 'exceed', 'expectation', 'mona', 'singh', 'excellent', 'job', 'organize', 'sight', 'seeing', 'make', '2', 'day', 'new', 'long', 'day', 'warm', 'water', 'pool', 'blessing', 'popular', 'business', 'people', 'kid', 'friendly', 'sure', 'visit', 'soon', 'ashish', 'rajvi', 'prisha']",start 11 day vacation new perfect start 11 day vacation stay 5 specious room royal suite 2 story suite nicely organize daughter love extra space play time welcome package leave toy childrens book daughter enjoy today staff friendly exceed expectation mona singh excellent job organize sight seeing make 2 day new long day warm water pool blessing popular business people kid friendly sure visit soon ashish rajvi prisha
having stay hotel new recent year easily new fine stay whilst new dehli issue traffic ease movement city oberois location convenient international airport convention exhibition centre pragati maidan feroz shah kotla cricket ground course popular hauz khas village oberois level service care guest evident arrive warm traditional welcome smooth efficient check incredibly polite staff know hour guest room comfortable whilst obvious existence,01/14,Excellent,True,"['having', 'stay', 'hotel', 'new', 'recent', 'year', 'easily', 'new', 'fine', 'stay', 'whilst', 'new', 'dehli', 'issue', 'traffic', 'ease', 'movement', 'city', 'oberois', 'location', 'convenient', 'international', 'airport', 'convention', 'exhibition', 'centre', 'pragati', 'maidan', 'feroz', 'shah', 'kotla', 'cricket', 'ground', 'course', 'popular', 'hauz', 'khas', 'village', 'oberois', 'level', 'service', 'care', 'guest', 'evident', 'arrive', 'warm', 'traditional', 'welcome', 'smooth', 'efficient', 'check', 'incredibly', 'polite', 'staff', 'know', 'hour', 'guest', 'room', 'comfortable', 'whilst', 'obvious', 'existence']",having stay hotel new recent year easily new fine stay whilst new dehli issue traffic ease movement city oberois location convenient international airport convention exhibition centre pragati maidan feroz shah kotla cricket ground course popular hauz khas village oberois level service care guest evident arrive warm traditional welcome smooth efficient check incredibly polite staff know hour guest room comfortable whilst obvious existence
start small negativity take taxi know vendor airport tell dr zakir hussain marg address mention road driver sure branch road stretch entrance open lala rajpath rai rd welcome reception good hotel reputation explanation nice strange reach reception phone room seamless button name guest relation ring try press 9 0 luckily get operator transfer reception bother actually explain reach reception onedial,01/14,Very Good,True,"['start', 'small', 'negativity', 'take', 'taxi', 'know', 'vendor', 'airport', 'tell', 'dr', 'zakir', 'hussain', 'marg', 'address', 'mention', 'road', 'driver', 'sure', 'branch', 'road', 'stretch', 'entrance', 'open', 'lala', 'rajpath', 'rai', 'rd', 'welcome', 'reception', 'good', 'hotel', 'reputation', 'explanation', 'nice', 'strange', 'reach', 'reception', 'phone', 'room', 'seamless', 'button', 'name', 'guest', 'relation', 'ring', 'try', 'press', '9', '0', 'luckily', 'get', 'operator', 'transfer', 'reception', 'bother', 'actually', 'explain', 'reach', 'reception', 'onedial']",start small negativity take taxi know vendor airport tell dr zakir hussain marg address mention road driver sure branch road stretch entrance open lala rajpath rai rd welcome reception good hotel reputation explanation nice strange reach reception phone room seamless button name guest relation ring try press 9 0 luckily get operator transfer reception bother actually explain reach reception onedial
day new be not nearly excellent service value 2 week journey indiaa wonderful introduction great countrly jacqueline barry panter,01/14,Excellent,True,"['day', 'new', 'be', 'not', 'nearly', 'excellent', 'service', 'value', '2', 'week', 'journey', 'indiaa', 'wonderful', 'introduction', 'great', 'countrly', 'jacqueline', 'barry', 'panter']",day new be not nearly excellent service value 2 week journey indiaa wonderful introduction great countrly jacqueline barry panter
favourite frequent visitor treat routinely service standard good hold standard measure hotel worldwide room large furnish comfortable practical breakfast good table service augment buffet make day start,01/14,Excellent,True,"['favourite', 'frequent', 'visitor', 'treat', 'routinely', 'service', 'standard', 'good', 'hold', 'standard', 'measure', 'hotel', 'worldwide', 'room', 'large', 'furnish', 'comfortable', 'practical', 'breakfast', 'good', 'table', 'service', 'augment', 'buffet', 'make', 'day', 'start']",favourite frequent visitor treat routinely service standard good hold standard measure hotel worldwide room large furnish comfortable practical breakfast good table service augment buffet make day start
